"","ID","Title","Year","Rating.x","Runtime","Genre","Director","Metacritic","imdbRating","Language","Country","Oscars","Rating.y","Meter","userMeter","userRating","BoxOffice"
"9532",1032821,"Tyson",2008,"R",90,"Documentary, Sport","James Toback",83,7.6,"English","USA",0,7.1,84,79,3.7,8e+05
"9533",1032825,"The Other Woman",2009,"R",102,"Drama","Don Roos",37,6.4,"English","USA",0,5.5,39,46,3.1,20600
"9534",1032846,"4 Months, 3 Weeks and 2 Days",2007,"Not Rated",113,"Drama","Cristian Mungiu",97,7.9,"Romanian","Romania, Belgium",0,8.4,96,85,4,9e+05
"9535",1032854,"Terror's Advocate",2007,"Unrated",135,"Documentary, Biography, History","Barbet Schroeder",75,7.2,"French, German, English, Khmer","France",0,7.5,86,66,3.6,NA
"9536",1032856,"The Band's Visit",2007,"PG-13",87,"Comedy, Drama, Music","Eran Kolirin",80,7.6,"Hebrew, Arabic, English","Israel, USA, France",0,7.9,98,86,3.9,3e+06
"9537",1033575,"The Descendants",2011,"R",115,"Comedy, Drama","Alexander Payne",84,7.4,"English","USA",1,8.1,89,79,3.8,82600000
"9538",1033643,"What Happens in Vegas",2008,"PG-13",99,"Comedy, Romance","Tom Vaughan",36,6.1,"English, Serbo-Croatian","USA",0,4.5,27,66,3.6,80200000
"9539",1034032,"Gamer",2009,"R",95,"Action, Sci-Fi, Thriller","Mark Neveldine, Brian Taylor",27,5.8,"English","USA",0,4.2,29,39,3,20500000
"9540",1034080,"Meat Loaf: In Search of Paradise",2007,"",88,"Documentary, Biography, Music","Bruce David Klein",58,7,"English","USA",0,6.3,75,85,4,NA
"9541",1034090,"All's Faire in Love",2009,"PG-13",104,"Comedy","Scott Marshall",17,5,"English","USA",0,2.5,7,44,2.9,NA
"9542",1034303,"Defiance",2008,"R",137,"Action, Drama, History","Edward Zwick",58,7.2,"English, German, Russian","USA",0,5.9,57,73,3.6,28600000
"9543",1034314,"Iron Sky",2012,"R",93,"Action, Comedy, Sci-Fi","Timo Vuorensola",NA,6,"English, German","Finland, Germany, Australia",0,4.4,36,38,2.8,NA
"9544",1034324,"The Mighty Macs",2009,"G",99,"Drama, Sport","Tim Chambers",49,6.5,"English","USA",0,5.4,46,64,3.7,1900000
"9545",1034325,"Phoebe in Wonderland",2008,"PG-13",96,"Drama","Daniel Barnz",56,7.2,"English","USA",0,5.9,59,70,3.4,NA
"9546",1034331,"Righteous Kill",2008,"R",101,"Action, Crime, Drama","Jon Avnet",36,6,"English, Spanish, Russian","USA",0,4.1,19,38,3.1,4e+07
"9547",1034389,"The Eagle",2011,"PG-13",114,"Adventure, Drama","Kevin Macdonald",55,6.2,"English, Scottish Gaelic","UK, USA, Hungary",0,5.3,39,41,3.1,19500000
"9548",1034419,"White Lightnin'",2009,"",92,"Drama","Dominic Murphy",NA,7.1,"English","UK",0,6.9,86,71,3.7,NA
"9549",1034427,"Alexandra",2007,"",95,"Drama, War","Aleksandr Sokurov",85,6.9,"Russian, Chechen","Russia, France",0,7.5,89,69,3.6,NA
"9550",1035730,"The Downfall of Berlin: Anonyma",2008,"Unrated",131,"Drama, History, War","Max Färberböck",74,7.1,"German, Russian, Georgian","Germany, Poland",0,6.8,78,70,2.8,NA
"9551",1035736,"Coco Before Chanel",2009,"PG-13",105,"Biography, Drama","Anne Fontaine",65,6.7,"French, English","France, Belgium",0,6,63,57,3.4,6e+06
"9552",1037004,"American Son",2008,"R",90,"Drama, Romance, War","Neil Abramson",NA,5.7,"English","USA",0,7,100,42,3.2,NA
"9553",1037015,"The Big Shot-Caller",2008,"",90,"Drama","Marlene Rhein",28,5.4,"English","USA",0,4.6,17,57,3,NA
"9554",1037156,"Stone of Destiny",2008,"PG",96,"Adventure, Comedy, Crime","Charles Martin Smith",NA,6.8,"English","Canada, UK",0,5,56,58,3.5,NA
